Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
peace-lily-plant,,,,,,,FALSE,,Large,,,,,TNG-PLT-001-LG,1800,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,,,draft
snake-plant-sansevieria,Snake Plant (Sansevieria),"<p>The snake plant (<em>Sansevieria</em>, now <em>Dracaena trifasciata</em>) is prized for its bold, upright leaves banded in green and edged in soft gold. Structural and forgiving, it thrives on neglect, making it a smart, long-lasting gift for busy people, new offices, and homes with less-than-perfect light.</p><p>A clean, modern living gift that suits corporate desks, reception areas, and everyday styling alike.</p><ul><li><strong>Light:</strong> Tolerates low light; happiest in bright, indirect light.</li><li><strong>Water:</strong> Water sparingly — allow soil to dry fully between waterings.</li><li><strong>Care level:</strong> Easy — very drought tolerant.</li><li><strong>Note:</strong> Mildly toxic if ingested by pets.</li></ul>",The New Greenhouse,,Plant,"channel:retail, channel:wholesale, color:green, color:yellow-orange, occasion:corporate, occasion:everyday, customer:retail-shopper, customer:corporate, format:plant, season:year-round, type:plant, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Pot Size,Small,,,,,TNG-PLT-002-SM,2200,shopify,0,deny,manual,45.00,,TRUE,TRUE,,,,,FALSE,Snake Plant Sansevieria | The New Greenhouse,"Order a low-maintenance snake plant in Kingston, Jamaica. Hardy corporate flowers Jamaica alternative for desks, offices, and everyday gifting.",draft
snake-plant-sansevieria,,,,,,,FALSE,,Medium,,,,,TNG-PLT-002-MD,2200,shopify,0,deny,manual,70.00,,TRUE,TRUE,,,,,FALSE,,,draft
snake-plant-sansevieria,,,,,,,FALSE,,Large,,,,,TNG-PLT-002-LG,2200,shopify,0,deny,manual,110.00,,TRUE,TRUE,,,,,FALSE,,,draft
phalaenopsis-orchid-plant,Phalaenopsis Orchid Plant,"<p>The phalaenopsis, or moth orchid, is one of the most elegant living gifts available. Arching stems carry rows of pristine white blooms above broad green leaves, with a single display often lasting several weeks to a few months. It is a considered choice for congratulations, corporate gifting, or simply bringing quiet luxury into a room.</p><p>Choose our standard presentation or a premium wrap for a more finished, gift-ready arrival.</p><ul><li><strong>Light:</strong> Bright, indirect light; avoid harsh direct sun.</li><li><strong>Water:</strong> Water roughly once a week; never leave roots sitting in water.</li><li><strong>Care level:</strong> Moderate — rewards a light, consistent touch.</li><li><strong>Bloom:</strong> Pure white spathes on graceful arching stems.</li></ul>",The New Greenhouse,,Plant,"channel:retail, channel:wholesale, flower:orchid, color:white-ivory, occasion:corporate, occasion:congratulations, occasion:everyday, customer:retail-shopper, customer:corporate, format:plant, season:year-round, type:plant, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Presentation,Standard,,,,,TNG-PLT-003-STD,1500,shopify,0,deny,manual,65.00,,TRUE,TRUE,,,,,FALSE,Phalaenopsis Orchid Plant | The New Greenhouse,"White phalaenopsis orchid plant in Kingston, Jamaica. A long-lasting living gift for congratulations, corporate flowers Jamaica, and everyday luxury.",draft
phalaenopsis-orchid-plant,,,,,,,FALSE,,Premium Wrap,,,,,TNG-PLT-003-PWR,1500,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,draft
fruit-flower-gift-basket,Fruit & Flower Gift Basket,"<p>Our fruit and flower gift basket brings together a selection of fresh seasonal fruit and a cluster of complementary blooms in one warm, welcoming presentation. It is a versatile way to say get well soon, congratulations, or welcome to the newest member of the family, and it makes an equally gracious corporate gesture.</p><p>Contents are chosen for freshness and balance on the day, so each basket is a little different while always feeling abundant and considered.</p><ul><li><strong>Includes:</strong> An assortment of seasonal fruit with a small arrangement of fresh flowers.</li><li><strong>Presentation:</strong> Hand-packed in a gift basket, ready to give.</li><li><strong>Best for:</strong> Get-well, congratulations, new baby, and corporate gifting.</li><li><strong>Note:</strong> Fruit varieties and flowers vary with seasonal availability.</li></ul>",The New Greenhouse,,Gift Basket,"channel:retail, channel:wholesale, flower:mixed, color:mixed, occasion:get-well, occasion:congratulations, occasion:corporate, occasion:new-baby, customer:retail-shopper, customer:corporate, format:gift-basket, season:year-round, type:gift-basket, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Classic,,,,,TNG-PLT-004-CLS,3500,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,Fruit & Flower Gift Basket | The New Greenhouse,"Send a fresh fruit and flower gift basket in Kingston, Jamaica. A warm get-well, new-baby, or corporate flowers Jamaica gift, hand-packed to order.",draft
fruit-flower-gift-basket,,,,,,,FALSE,,Grand,,,,,TNG-PLT-004-GRD,3500,shopify,0,deny,manual,130.00,,TRUE,TRUE,,,,,FALSE,,,draft
belgian-chocolates-add-on,Belgian Chocolates Add-on,"<p>Round out a bouquet or arrangement with a box of smooth, rich Belgian-style chocolates. Designed as a finishing touch rather than a standalone gift, this add-on turns a simple delivery of flowers into a more generous gesture for birthdays, thank-yous, or just because.</p><p>Add it to any floral order at checkout and we will include it with your flowers.</p><ul><li><strong>Includes:</strong> One boxed assortment of Belgian-style chocolates.</li><li><strong>Pairs with:</strong> Any bouquet or arrangement in our range.</li><li><strong>Note:</strong> Offered as an add-on to a floral purchase, not for standalone delivery.</li></ul>",The New Greenhouse,,Gift Add-on,"channel:retail, channel:wholesale, color:mixed, occasion:everyday, customer:retail-shopper, format:addon, season:year-round, type:gift-add-on, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Title,Default Title,,,,,TNG-PLT-005,300,shopify,0,deny,manual,20.00,,TRUE,TRUE,,,,,FALSE,Belgian Chocolates Add-on | The New Greenhouse,"Add a box of Belgian-style chocolates to your flowers in Kingston, Jamaica. The perfect finishing touch for any floral gift.",draft
plush-teddy-bear-add-on,Plush Teddy Bear Add-on,"<p>Add a soft, huggable teddy bear to your floral order for an extra touch of warmth. It is a gentle companion for a new baby, a cheerful birthday surprise, or a comforting get-well gesture that lingers long after the flowers have been enjoyed.</p><p>Choose a small or large bear and we will tuck it in with your flowers.</p><ul><li><strong>Includes:</strong> One plush teddy bear in your chosen size.</li><li><strong>Pairs with:</strong> Any bouquet or arrangement in our range.</li><li><strong>Note:</strong> Offered as an add-on to a floral purchase, not for standalone delivery.</li></ul>",The New Greenhouse,,Gift Add-on,"channel:retail, channel:wholesale, color:mixed, occasion:new-baby, occasion:birthday, occasion:get-well, customer:retail-shopper, format:addon, season:year-round, type:gift-add-on, price-status:placeholder, image-status:required, content-status:reviewed",FALSE,Size,Small,,,,,TNG-PLT-006-SM,400,shopify,0,deny,manual,15.00,,TRUE,TRUE,,,,,FALSE,Plush Teddy Bear Add-on | The New Greenhouse,"Add a soft plush teddy bear to your flowers in Kingston, Jamaica. A sweet extra for new-baby, birthday, and get-well flower gifts.",draft
plush-teddy-bear-add-on,,,,,,,FALSE,,Large,,,,,TNG-PLT-006-LG,400,shopify,0,deny,manual,30.00,,TRUE,TRUE,,,,,FALSE,,,draft
